RowNumber;CustomerId;Surname;CPF;CEP;CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary;Exited
8871;15789560;Clark;6.8509E+11;4506927;668;France;Male;42;8;187534.79;1;1;1;32900.41;1
8872;15699524;Howells;6.34787E+11;8323062;466;France;Female;30;3;0;1;1;0;193984.6;0
8873;15626475;Gamble;4.29463E+11;8775102;685;France;Male;30;2;0;2;1;1;140889.32;0
8874;15810839;Rogers;5.51948E+11;2824650;610;France;Male;34;0;103108.17;1;0;0;125646.82;0
8875;15684318;McMillan;9.8437E+11;8053538;582;Germany;Female;50;6;96486.57;2;1;1;20344.02;0
8876;15768120;Brown;2.81188E+11;5932902;702;Germany;Male;36;9;90560.48;2;1;0;174268.87;0
8877;15712807;Robertson;8.30359E+11;1568854;556;Spain;Male;46;3;131764.96;1;1;1;108500.66;1
8878;15696371;Thomas;6.79302E+11;4825427;812;Spain;Female;24;1;92476.88;1;0;0;83247.14;0
8879;15675794;Hsing;8.00765E+11;2876802;645;Germany;Male;47;9;152076.93;1;1;0;121840.2;1
8880;15774277;Chiu;8.70336E+11;2465563;809;France;Male;43;2;0;2;1;1;132908.07;0
8881;15603764;Chang;2.25731E+11;9421628;560;France;Male;49;4;0;1;1;1;100075.1;1
8882;15618647;Kornilova;6.59859E+11;2600826;744;France;Male;29;1;43504.42;1;1;1;119327.75;0
8883;15614643;Chifo;6.40508E+11;4223524;731;Spain;Female;39;2;0;2;1;0;136737.13;0
8884;15707696;Lu;5.88794E+11;6241367;471;Spain;Female;28;5;0;2;1;1;22356.97;0
8885;15749583;Bellucci;8.93754E+11;5000002;686;Germany;Female;38;2;93569.86;3;0;0;10137.34;1
8886;15815125;Michael;8.21864E+11;1728510;668;Spain;Male;45;4;102486.21;2;1;1;158379.25;0
8887;15779620;Sinclair;7.51274E+11;3704382;575;France;Male;36;1;0;1;0;1;94570.56;0
8888;15768233;Chukwuebuka;1.36421E+11;6662362;435;Germany;Male;37;8;114346.3;1;0;1;980.93;1
8889;15637788;Schmidt;8.86332E+11;1387844;743;France;Male;23;3;110203.77;1;1;0;95583.45;0
8890;15777046;Parry;8.88707E+11;6006665;580;France;Female;39;9;128362.59;1;1;0;86044.98;0
8891;15788723;McIntyre;5.47361E+11;9095001;599;Germany;Female;49;10;143888.22;2;1;1;166236.38;1
8892;15790489;Lo Duca;9.90815E+11;6630841;534;Spain;Male;34;5;170600.78;1;0;1;5240.53;0
8893;15739476;Ferrari;8.36501E+11;9217461;680;France;Female;32;5;0;1;1;1;150684.23;0
8894;15612670;Berry;3.37776E+11;3212549;631;Spain;Female;46;10;0;2;1;1;129508.96;0
8895;15631222;Cattaneo;5.37249E+11;8910674;485;France;Female;39;2;75339.64;1;1;1;70665.16;0
8896;15658972;Foster;5.16272E+11;2973906;699;France;Female;40;8;122038.34;1;1;0;102085.35;0
8897;15724691;Gordon;5.57055E+11;6152550;712;France;Male;34;1;0;2;1;1;195052.12;0
8898;15740442;May;8.19838E+11;7993795;603;France;Male;51;8;186825.57;1;1;0;93739.71;1
8899;15760427;Cameron;8.52543E+11;2017848;850;France;Male;40;6;124788.18;1;1;0;65612.12;0
8900;15677939;Ch'eng;3.09638E+11;2626131;584;France;Female;41;3;0;2;1;1;160095.48;0
8901;15611599;Curtis;6.51755E+11;8427429;604;France;Female;71;2;0;2;1;1;49506.82;0
8902;15633474;Whitehead;5.10149E+11;6042876;586;France;Male;51;2;138553.57;1;1;1;92406.22;0
8903;15671973;Chukwuemeka;7.96294E+11;3637690;467;Spain;Male;39;5;0;2;1;1;7415.96;0
8904;15790019;Onwughara;2.43552E+11;8328160;520;France;Male;35;9;105387.89;1;1;1;25059.06;0
8905;15737735;Grant;3.78188E+11;2500487;683;Spain;Male;40;4;95053.1;1;1;1;116816.54;1
8906;15661745;Browne;5.40633E+11;4622365;557;France;Male;36;3;0;1;0;1;144078.02;0
8907;15797065;Goloubev;9.55069E+11;4755474;613;Spain;Female;32;0;0;2;0;1;126675.62;0
8908;15710671;Gordon;1.04626E+11;6121998;786;France;Male;34;3;137361.96;1;0;0;183682.09;0
8909;15656522;Sutherland;6.96915E+11;4902282;593;Spain;Male;32;10;158537.42;1;1;0;166850.57;0
8910;15705085;Quesada;8.07383E+11;7679079;670;Spain;Female;29;9;0;2;1;0;27359.19;0
8911;15744873;Wright;3.71652E+11;9792240;657;Germany;Female;48;5;143595.87;1;0;0;101314.65;1
8912;15781914;Simmons;9.36751E+11;3093012;718;Germany;Male;32;9;169947.41;2;1;1;27979.16;0
8913;15637354;Yobachukwu;5.69117E+11;7344598;623;France;Female;24;7;148167.83;2;1;1;109470.34;0
8914;15717307;Read;6.13469E+11;8115665;496;France;Male;31;5;0;2;1;0;93713.13;0
8915;15746695;Wunder;4.35727E+11;2062737;429;France;Female;39;6;48023.83;1;1;0;74870.99;0
8916;15804962;Nnaife;4.97151E+11;2756574;606;France;Male;36;1;155655.46;1;1;1;192387.51;1
8917;15665378;Shen;1.01215E+11;5090192;499;France;Female;46;6;0;2;1;0;73457.55;0
8918;15757865;Powell;1.95517E+11;8573965;642;France;Male;62;7;0;2;1;1;61120.75;0
8919;15578787;Goddard;6.8545E+11;9081717;641;France;Female;52;4;0;1;1;0;90964.54;1
8920;15794323;Buckley;1.85241E+11;5923431;673;France;Male;32;8;121240.76;1;1;0;116969.73;0
8921;15697546;McIntyre;3.42388E+11;6286327;570;France;Female;36;3;0;2;1;0;92118.75;0
8922;15629519;Yen;8.72955E+11;1164545;472;France;Female;37;1;0;2;1;1;48357.9;0
8923;15624703;Okonkwo;9.52688E+11;6338298;550;Germany;Male;35;9;129847.75;2;1;0;197325.4;0
8924;15570002;Burlingame;9.9061E+11;6006483;625;Germany;Female;55;8;118772.71;4;0;0;135853.62;1
8925;15808566;Hs?;1.46782E+11;8684455;516;France;Male;46;2;0;2;1;1;169122.54;0
8926;15805463;Board;5.08604E+11;1909180;682;Germany;Male;32;2;105163.88;2;1;1;164170.46;0
8927;15709136;Adams;9.46663E+11;2675389;620;France;Male;28;8;0;2;1;1;199909.32;0
8928;15801605;Rizzo;1.06325E+11;8808361;626;France;Female;39;0;0;2;1;1;83295.09;0
8929;15567855;Chukwufumnanya;8.89798E+11;3951536;623;France;Female;29;1;0;2;0;0;39382.06;0
8930;15675141;Fraser;3.89568E+11;4671851;569;France;Female;35;4;93934.63;1;1;0;184748.23;0
8931;15665759;Russell;4.21741E+11;7064331;724;France;Female;69;5;117866.92;1;1;1;62280.91;0
8932;15761487;Yefimova;4.40343E+11;6015878;678;France;Female;55;5;0;1;0;1;196794.11;1
8933;15700394;Palermo;4.61398E+11;2802340;713;Spain;Female;26;4;122857.46;2;1;0;144682.17;1
8934;15631162;Bergamaschi;9.64917E+11;8239887;631;France;Male;32;10;0;2;0;1;196342.66;0
8935;15630641;Shao;2.19971E+11;7331004;846;France;Female;37;6;127103.97;1;1;1;41516.44;0
8936;15585066;Chimaraoke;2.03498E+11;4433089;660;France;Female;43;1;0;1;0;1;112026.1;1
8937;15722991;McGregor;5.81524E+11;8018936;567;France;Male;54;9;96402.96;1;0;0;52035.29;1
8938;15737404;Kesteven;8.20528E+11;1675455;731;France;Male;31;1;132512.26;1;1;1;185466.85;0
8939;15722409;Ritchie;1.54035E+11;4125509;693;Spain;Male;47;8;107604.66;1;1;1;80149.27;0
8940;15806420;Jenks;3.05449E+11;5780207;772;France;Male;34;9;0;2;1;0;170980.86;0
8941;15658148;Udokamma;3.44547E+11;1242164;657;France;Male;38;7;0;2;1;0;185827.74;0
8942;15810660;Boyle;9.70784E+11;6596867;774;Germany;Male;34;4;120875.23;2;0;1;113407.26;0
8943;15709780;Azuka;4.82941E+11;7413632;667;France;Female;37;9;71786.9;2;1;1;67734.79;0
8944;15727350;Pai;4.62415E+11;8330685;516;France;Female;37;8;113143.12;1;0;0;3363.36;0
8945;15752312;Howells;2.01473E+11;9704827;551;Spain;Male;49;1;150777.72;2;1;1;135757.27;0
8946;15616745;Hs?;1.16851E+11;7444249;542;Spain;Male;35;2;174894.53;1;1;1;22314.55;0
8947;15572294;Kelly;6.19153E+11;4529884;623;France;Male;28;7;0;1;0;0;129526.57;0
8948;15674110;Walton;3.63555E+11;9660743;701;France;Female;43;2;160416.56;1;0;1;37266.43;0
8949;15662501;Ebelechukwu;7.51589E+11;2772915;583;France;Male;48;3;91246.53;1;1;0;60017.46;1
8950;15649239;Vasilieva;9.10242E+11;3517849;731;Spain;Male;46;10;0;2;1;0;153015.42;0
8951;15700424;Hsiao;5.7944E+11;8883923;461;France;Female;35;5;0;1;1;1;54209.02;0
8952;15636388;Abrego;8.86387E+11;3020105;702;Germany;Female;23;7;98775.23;1;1;0;114603.96;0
8953;15713975;Gibson;5.33741E+11;7868108;565;Germany;Female;47;10;139756.12;1;1;0;165849.49;1
8954;15592925;Giordano;6.82963E+11;7337737;711;Spain;Male;42;3;177626.77;3;0;1;16392.72;1
8955;15581626;Mancini;8.49682E+11;1590319;664;France;Male;54;8;0;1;1;1;162719.69;1
8956;15641319;Afanasyeva;1.87228E+11;1895554;518;Spain;Male;50;4;0;1;0;0;107112.25;1
8957;15723481;Wright;1.47263E+11;7008640;728;Spain;Male;42;8;0;2;0;1;41823.22;0
8958;15787825;Okwudiliolisa;3.11846E+11;8320993;585;Germany;Male;37;6;152496.82;1;1;1;99907.29;0
8959;15710726;Hughes;2.08335E+11;9418086;573;France;Male;52;8;0;2;0;1;178229.04;0
8960;15627195;Parrott;9.26685E+11;2870382;568;Germany;Male;26;1;112930.28;2;1;0;22095.73;0
8961;15657957;Hughes;2.95622E+11;8326167;602;Germany;Female;26;8;113674.2;1;1;0;197861.16;1
8962;15676117;Zinachukwudi;8.38659E+11;1507712;603;France;Male;44;9;0;1;1;0;138328.24;0
8963;15607874;Keane;7.47277E+11;3459718;687;France;Male;38;0;144450.58;1;0;1;137276.83;0
8964;15796993;McCollum;5.6167E+11;1007297;741;France;Male;52;1;171236.3;2;0;0;21834.4;1
8965;15649858;Simpson;2.2354E+11;1592375;469;Spain;Male;37;9;96776.49;1;1;1;119890.86;0
8966;15811032;Gambrell;7.43636E+11;3443684;477;Germany;Female;58;8;145984.92;1;1;1;24564.7;0
8967;15679963;Moretti;7.27844E+11;9225696;737;Germany;Male;43;8;96353.8;1;0;0;10209.8;0
8968;15579131;Ricci;9.78485E+11;4178820;835;France;Male;25;7;0;2;1;1;83449.65;0
8969;15572428;Rieke;7.1072E+11;2264560;717;Germany;Female;33;0;115777.23;1;1;1;81508.1;0
8970;15622461;Ndubuagha;6.30205E+11;9394070;562;France;Female;51;7;122822;2;0;0;32626.21;0
8971;15636105;Chung;4.21188E+11;2686457;758;Spain;Male;61;2;0;2;1;1;43982.41;0
8972;15583849;Ts'ai;6.88942E+11;3592613;408;France;Male;40;3;0;2;0;0;124874.23;0
8973;15718780;Cox;6.01739E+11;3466281;650;Spain;Female;32;4;79450.09;1;1;1;118324.75;0
8974;15739271;Lei;8.01884E+11;7168001;582;Germany;Male;33;2;122394;1;1;1;22113.93;0
8975;15697129;Ulyanova;3.27301E+11;7184955;706;Spain;Female;43;1;0;2;1;0;31962.77;0
8976;15763415;Gray;3.0391E+11;2416348;567;Germany;Male;41;0;134378.89;1;1;1;105746.94;0
8977;15796617;McGregor;5.31839E+11;6076081;720;France;Male;29;2;0;2;1;0;39925.52;0
8978;15626628;Tretiakova;1.12785E+11;9923774;631;Spain;Female;31;2;88161.85;2;1;0;127630.88;0
8979;15765857;Genovesi;6.12591E+11;6391313;623;Spain;Male;41;2;142412.13;1;1;0;28778.98;0
8980;15742511;Gordon;9.42056E+11;9408988;514;France;Male;35;3;121030.9;1;1;0;10008.68;0
8981;15786433;Aitken;4.51192E+11;5666761;650;Germany;Female;35;3;165982.43;2;1;1;24482.16;0
8982;15685805;Ginikanwa;1.68218E+11;1931867;673;Spain;Female;35;6;0;2;1;0;98618.79;0
8983;15627971;Coates;9.41008E+11;2875877;504;France;Female;32;8;206663.75;1;0;0;16281.94;0
8984;15783025;Piazza;4.98285E+11;6420563;723;Germany;Male;37;3;94661.53;2;1;0;121239.65;0
8985;15726289;Cawood;9.86197E+11;8944491;645;France;Male;25;0;174400.36;1;1;0;42669.37;0
8986;15802118;Ignatieff;5.93627E+11;3353194;664;Spain;Male;41;7;123428.69;1;1;1;164924.11;0
8987;15607990;Gallo;5.28095E+11;8529800;760;Spain;Male;43;6;175735.5;1;1;1;157337.29;0
8988;15695932;Yelverton;4.62129E+11;6733875;766;Spain;Male;36;5;78381.13;1;0;1;153831.6;0
8989;15812279;William;4.21303E+11;4498012;634;France;Male;37;5;115345.86;2;0;0;168781.8;0
8990;15687558;Mault;2.20047E+11;2892628;640;Germany;Female;31;10;118613.34;1;1;0;168469.65;0
8991;15729065;Mackay;3.435E+11;1101682;784;Germany;Male;28;2;109960.06;2;1;1;170829.87;0
8992;15698902;McIntyre;7.68965E+11;7673151;547;Germany;Female;42;1;142703.4;1;1;0;86207.49;1
8993;15570192;Henry;1.03493E+11;9907954;608;Germany;Female;40;8;121729.42;1;0;0;61164.45;0
8994;15809265;Kao;8.00097E+11;5882458;547;France;Female;35;4;0;1;1;1;133287.73;0
8995;15745201;Frewin;4.81277E+11;8404972;612;France;Female;43;4;139496.35;2;1;1;77128.23;0
8996;15580623;Yefremova;4.33818E+11;5406666;573;Spain;Male;28;8;0;2;0;0;77660.03;0
8997;15578156;Anenechukwu;2.08564E+11;8484650;615;Spain;Male;32;5;138521.83;1;1;1;56897.1;0
8998;15631063;Trentino;4.08491E+11;2607385;710;France;Female;33;2;0;2;1;0;72945.32;0
8999;15692577;Tomlinson;1.58835E+11;3774604;674;Germany;Female;38;10;83727.68;1;1;0;45418.12;0
9000;15810910;Royston;3.81179E+11;9440675;702;Spain;Female;38;9;0;2;1;1;158527.45;0
9001;15723217;Cremonesi;1.90378E+11;1739336;616;France;Male;37;9;0;1;1;0;111312.96;0
9002;15733111;Yeh;8.77818E+11;7917954;688;Spain;Male;32;6;124179.3;1;1;1;138759.15;0
9003;15610727;Ch'in;5.93328E+11;4331810;605;France;Male;36;7;128829.25;1;1;0;190588.59;0
9004;15792720;Martinez;2.21887E+11;5856307;676;France;Male;33;6;171490.78;1;0;0;79099.64;0
9005;15723153;Wearing;1.14651E+11;5511727;708;Spain;Male;33;3;0;2;1;0;138613.21;0
9006;15802823;Maclean;5.85234E+11;4655591;745;Spain;Female;38;7;0;2;1;1;194230.82;0
9007;15756118;T'ao;4.0002E+11;8703970;661;Spain;Male;20;8;0;1;1;0;110252.53;0
9008;15684934;Rose;8.30247E+11;2556345;726;France;Male;31;9;0;2;1;1;106117.3;0
9009;15776936;Whitworth;6.52439E+11;2482012;475;France;Male;40;7;160818.08;1;0;1;169642.13;1
9010;15729087;Suttor;2.26372E+11;1877096;751;Germany;Male;54;9;156367.6;2;0;1;116179.92;0
9011;15786463;Hsing;5.8441E+11;5137290;645;Germany;Female;59;8;121669.93;2;0;0;91.75;1
9012;15717498;Boni;4.80741E+11;7144723;775;France;Male;42;6;133970.22;2;0;1;187839.9;0
9013;15718406;Marshall;2.97344E+11;4262429;540;France;Male;41;3;0;2;1;0;121098.65;0
9014;15799468;Catchpole;9.44277E+11;2706766;591;France;Female;34;3;96127.27;1;0;0;30972.06;0
9015;15626383;Tang;5.75923E+11;7215585;596;Spain;Male;60;7;121907.97;1;0;1;30314.04;0
9016;15597385;Siddons;9.16815E+11;7306877;573;Spain;Male;41;5;0;2;0;1;14479.29;0
9017;15570271;Wan;6.20422E+11;6886547;577;Spain;Male;31;6;0;1;1;1;196395.25;0
9018;15690330;Efimov;6.82344E+11;5777430;830;Germany;Female;40;8;77701.64;1;0;1;19512.38;0
9019;15680611;Rose;3.40985E+11;9554560;663;France;Male;67;9;0;3;1;1;72318.77;0
9020;15810227;Fanucci;8.75848E+11;5490773;421;France;Male;34;2;0;2;1;1;96615.23;0
9021;15807194;Iweobiegbulam;2.40452E+11;6935843;718;Spain;Male;34;5;113922.44;2;1;0;30772.22;0
9022;15712199;Ijendu;3.3539E+11;6804883;655;Germany;Female;61;2;183997.7;2;1;1;161217.18;0
9023;15694995;O'Sullivan;3.09644E+11;5195135;712;France;Male;23;2;0;2;0;1;66795.78;0
9024;15723400;Hutchinson;9.51733E+11;4088189;663;France;Male;28;4;0;2;1;1;123969.64;0
9025;15654772;Kwemto;2.70601E+11;6432549;640;France;Female;47;6;89799.46;2;0;1;13783.77;1
9026;15574743;Chiu;4.86954E+11;8553341;577;Spain;Male;29;2;0;1;1;1;168924.41;0
9027;15807593;Berry;2.62675E+11;5580613;546;Spain;Female;36;7;85660.96;1;0;0;134778.01;0
9028;15686718;Hung;9.42513E+11;2972501;802;Germany;Male;37;9;115569.21;1;0;1;119782.89;0
9029;15695299;Mordvinova;3.64239E+11;3402775;590;France;Female;45;2;81828.22;1;1;0;52167.97;0
9030;15722701;Bruno;4.3604E+11;6581096;594;Germany;Male;18;1;132694.73;1;1;0;167689.56;0
9031;15799635;Arbour;1.36137E+11;9909774;577;Spain;Male;51;2;108867;1;0;0;140800.66;1
9032;15742323;Barese;3.93764E+11;2780464;541;France;Male;39;7;0;2;1;0;19823.02;0
9033;15658435;Hingston;7.3651E+11;5709264;781;France;Female;27;5;0;2;0;0;72969.9;0
9034;15586029;Davis;4.88616E+11;1368228;806;Germany;Male;34;2;96152.68;2;1;0;143711.02;0
9035;15772337;Lawrence;2.9367E+11;8931630;723;Germany;Female;49;0;153855.52;1;1;1;180862.26;1
9036;15807555;Chung;7.27354E+11;7127911;535;France;Male;45;2;0;2;1;0;125658.28;0
9037;15603378;Padovano;8.67154E+11;3922464;768;France;Female;36;3;141334.95;1;0;1;125870.5;0
9038;15792862;Blinova;5.56372E+11;4937993;653;Germany;Male;41;1;104584.11;1;1;0;15126.32;1
9039;15657349;Carter;8.92944E+11;2398314;803;Germany;Female;50;8;98173.02;1;0;0;22457.25;1
9040;15777614;Webb;8.36165E+11;7830308;545;Spain;Female;44;1;0;2;1;1;82614.89;0
9041;15653952;T'an;4.1731E+11;1571264;581;Germany;Female;38;3;135157.05;1;1;1;32919.42;0
9042;15724336;Yates;7.63218E+11;5677690;513;Germany;Female;49;5;171601.27;1;1;0;126223.84;0
9043;15689594;Su;1.32509E+11;3636622;731;France;Male;29;5;179539.2;1;0;0;112010.02;0
9044;15801920;Christian;1.72269E+11;8388629;727;Germany;Male;39;5;80615.46;2;0;0;180962.32;0
9045;15653347;Chiu;5.79174E+11;9943221;560;Spain;Male;47;1;0;1;0;0;128882.66;1
9046;15749951;Sacco;7.63727E+11;5988026;766;Germany;Male;27;5;126285.73;1;1;0;177614.17;1
9047;15648178;Lettiere;3.66775E+11;4621861;630;Germany;Female;23;4;137964.51;1;0;1;174570.55;0
9048;15738662;Daluchi;1.65806E+11;2429119;652;Germany;Male;41;9;159434.03;1;1;0;178373.93;0
9049;15640855;T'ien;6.186E+11;7482906;729;Germany;Male;40;5;113574.61;2;1;0;103396.08;0
9050;15584288;Hung;9.20859E+11;7918347;629;France;Female;33;6;0;2;1;1;59129.72;0
9051;15760988;Liu;1.50917E+11;9208637;667;Germany;Male;33;9;124573.33;2;0;0;683.37;0
9052;15569624;Feng;2.22692E+11;8511934;671;Germany;Female;31;6;105864.6;2;1;0;145567.34;0
9053;15597949;Gilbert;6.06261E+11;2027701;768;Germany;Female;47;5;104552.61;1;1;0;48137.08;1
9054;15604551;Robb;9.62043E+11;3448892;732;France;Female;35;3;0;2;1;0;90876.95;0
9055;15617476;Manfrin;7.33569E+11;9036672;546;France;Female;30;5;0;2;0;1;198543.09;0
9056;15645323;Chinwenma;7.28493E+11;4195904;630;France;Male;55;2;0;1;1;1;106202.07;1
9057;15793311;Smith;1.63918E+11;7335313;765;Germany;Female;46;8;119492.88;2;0;1;166896.01;1
9058;15764153;Rowe;8.13023E+11;1732905;704;France;Female;33;0;130499.09;2;1;1;74804.36;0
9059;15802560;Moran;8.11671E+11;8029625;470;Spain;Female;48;6;140576.11;1;1;1;116971.05;0
9060;15728608;Walker;6.3319E+11;5434513;688;Germany;Female;34;9;91025.58;2;0;1;163783;0
9061;15770474;Myers;6.7999E+11;7067873;685;France;Female;33;1;0;3;0;1;70221.13;1
9062;15724444;Wall;9.40906E+11;9877068;567;France;Female;38;1;125877.65;2;1;1;107841.77;0
9063;15753110;McKay;8.37569E+11;7055172;720;Spain;Male;64;3;45752.78;2;1;0;79623.28;1
9064;15711521;Egobudike;6.89973E+11;6670700;609;France;Male;39;3;121778.71;1;1;1;138399.67;0
9065;15632816;Williams;4.08051E+11;9400204;521;Germany;Female;49;2;127948.57;1;1;1;182765.14;0
9066;15693637;Ochoa;3.7044E+11;6194186;556;France;Female;30;7;0;2;1;1;186648.19;0
9067;15725509;Otutodilinna;1.855E+11;5945609;662;Germany;Male;30;5;115286.68;2;1;1;149587.92;0
9068;15684645;Ajuluchukwu;2.35508E+11;4127778;704;Germany;Male;41;9;62078.21;2;1;0;129050.67;0
9069;15692235;Bellucci;5.65708E+11;2895358;750;France;Female;38;1;0;2;1;0;47764.99;0
9070;15777459;Gordon;7.31145E+11;1580180;619;Spain;Female;32;4;175406.13;2;1;1;172792.43;1
9071;15656937;Johnston;1.17503E+11;8999369;468;Spain;Male;26;1;131643.25;1;1;0;64436.16;0
9072;15610643;De Luca;9.96456E+11;6201872;435;Germany;Male;44;3;151739.65;1;1;0;167461.5;0
9073;15777315;Hill;8.41473E+11;7486039;529;France;Male;43;6;93616.35;2;0;0;98348.66;0
9074;15611058;Eluemuno;2.8049E+11;7184230;702;Germany;Female;60;5;138597.54;2;1;1;41536.59;1
9075;15630413;Howarth;1.42775E+11;6963901;608;France;Female;41;5;0;2;1;1;72462.25;0
9076;15635942;Thomson;9.39137E+11;5129682;576;France;Male;40;9;0;2;1;0;112465.19;1
9077;15648858;King;5.51398E+11;5668300;666;France;Female;27;1;85225.21;1;0;1;64511.44;0
9078;15810732;Grant;9.67845E+11;8832141;730;France;Female;36;8;148749.29;2;1;0;91830.75;0
9079;15705448;Gilbert;2.3805E+11;8933563;647;Germany;Male;52;7;130013.12;1;1;1;190806.36;1
9080;15730488;Richmond;4.96632E+11;6611484;516;Spain;Female;27;1;0;1;0;1;112311.15;0
9081;15620443;Fiorentino;2.63568E+11;5961381;711;France;Female;81;6;0;2;1;1;72276.24;0
9082;15741078;Greece;9.28427E+11;5980680;736;France;Male;54;7;111729.47;2;0;1;84920.49;0
9083;15753161;Dickson;7.37417E+11;7354230;768;France;Female;36;5;180169.44;2;1;0;17348.56;0
9084;15711396;Henderson;7.80853E+11;3835650;427;Spain;Male;40;8;0;2;1;1;82870.75;0
9085;15593499;Stevens;1.97855E+11;7467746;686;Spain;Female;47;6;0;1;1;0;32080.69;1
9086;15579189;Mitchell;5.86198E+11;8093117;690;France;Female;42;5;0;2;0;1;120512.08;0
9087;15743545;Nworie;5.12212E+11;6120952;647;Spain;Female;29;2;0;2;1;0;179032.68;0
9088;15791316;Boni;1.96316E+11;5295008;714;France;Male;35;3;0;2;1;1;95623.28;0
9089;15608246;Wentcher;5.15206E+11;7185534;736;Germany;Female;36;8;103914.17;1;1;1;110035.88;1
9090;15676526;Bentley;8.5831E+11;8600869;608;France;Female;34;4;88772.87;1;1;1;168822.01;0
9091;15813911;Hayes-Williams;9.17988E+11;4216398;809;France;Female;39;5;0;1;1;0;77705.75;0
9092;15630195;Johnstone;3.46609E+11;9483862;745;France;Female;40;6;131184.67;1;1;1;49815.62;0
9093;15736250;Johnstone;6.53547E+11;2463569;781;France;Male;38;2;117810.79;1;0;1;65632.33;1
9094;15671334;Nixon;7.62644E+11;8129569;527;France;Male;31;4;0;1;1;0;169361.89;0
9095;15574169;Trevisano;4.31196E+11;1567247;595;Germany;Female;32;0;92466.21;1;1;0;4721.3;0
9096;15718839;Tsui;6.00426E+11;4687024;850;Germany;Female;38;2;102741.15;2;0;1;23974.85;0
9097;15762331;Moss;7.50911E+11;9644471;569;France;Male;37;9;178755.84;1;1;0;199929.17;0
9098;15606901;Graham;5.11773E+11;8040609;728;France;Male;43;7;0;2;1;0;40023.7;0
9099;15713559;Onyemauchechukwu;4.45973E+11;6487795;473;Germany;Female;32;5;146602.25;2;1;1;72946.95;0
9100;15768881;Saunders;3.52323E+11;8653417;738;France;Male;29;2;0;2;1;1;170421.13;0
9101;15743075;Ko;6.66477E+11;5674067;659;France;Male;35;6;0;2;1;1;58879.11;0
9102;15660980;Cairns;8.68488E+11;2289777;597;Spain;Male;38;6;115702.67;2;1;1;25059.05;0
9103;15810942;Chiemela;5.29032E+11;3571948;445;Germany;Female;61;2;137655.31;1;0;1;29909.84;0
9104;15728362;Robertson;6.2857E+11;9721350;671;France;Female;29;3;0;2;1;0;158043.11;0
9105;15683339;P'eng;1.66141E+11;1779816;656;Spain;Female;34;6;59877.33;1;1;0;14032.62;1
9106;15685476;Tseng;6.85152E+11;4941041;658;France;Male;31;5;100082.14;1;0;1;49809.88;0
9107;15663650;Russell;1.63673E+11;9862953;698;Germany;Male;52;10;107304.39;3;1;0;28806.32;1
9108;15617434;Yen;5.22778E+11;3701007;655;Spain;Male;38;9;0;1;0;1;90490.33;0
9109;15622470;Yeh;3.04307E+11;3105745;772;Spain;Male;41;10;96032.22;1;1;1;75825.57;0
9110;15703682;Kalinina;8.83966E+11;3025350;681;Spain;Male;33;10;0;1;0;0;158336.36;0
9111;15727391;Collier;7.38331E+11;3973406;688;Germany;Male;29;9;144553.5;2;1;0;143454.95;0
9112;15711062;Thomas;7.15306E+11;6712829;633;Germany;Male;40;5;86172.81;2;1;1;117279.49;0
9113;15567339;Shaw;6.90522E+11;4811170;735;France;Male;73;9;0;1;1;1;114283.33;0
9114;15760662;Francis;9.3896E+11;2062387;521;Germany;Female;29;2;87212.8;1;1;1;994.86;0
9115;15605737;George;1.68152E+11;8222830;541;France;Male;36;5;0;2;1;0;124795.84;0
9116;15692977;Ikenna;5.75783E+11;7870207;612;Germany;Female;36;2;130700.92;2;0;0;77592.8;0
9117;15672082;Schatz;8.27304E+11;3884443;562;France;Male;62;3;0;2;1;0;105986.01;0
9118;15600280;Tao;1.83293E+11;7489731;703;France;Female;32;6;0;2;0;0;33606.52;0
